domain,page_url,found_type,value,anchor_text,context_snippet,relevance_score,status_code,note,detected_language,language_confidence
amazon.it,https://www.aboutamazon.it/,link,https://www.amazon.it/gp/help/customer/display.html?ie=UTF8&nodeId=200545460&ref_=footer_privacy,Informativa sulla Privacy,") About Amazon (Français) Press Center (English) Brazil About Amazon (Português) Condizioni Generali di Uso e Vendita | Informativa sulla Privacy | Impostazioni dei cookie | Amazon.it, © 2010-2022, Amazon.com, Inc. o o società affiliate. Menu Cerca Cerca Chiudi Cer",60,200,keyword_link,it,0.5125
amazon.it,https://www.amazon.it:443/gp/help/customer/display.html?nodeId=GX7NJQ4ZB8MHFRNJ,email,eu-privacy@amazon.it,,"under Data Privacy Framework, or about our privacy practices generally, please contact us at: eu-privacy@amazon.it. We will respond to your inquiry promptly. If you have an unresolved privacy or data use concern that we h",100,200,text_email,fr,0.5125
amazon.it,https://www.amazon.it/b?ie=UTF8&node=14927981031,link,https://www.amazon.it/-/en/gp/help/customer/display.html?ie=UTF8&nodeId=GYVQBYKVPZ4JGPLK&ref_=cct_cg_gdpr_2a1&pf_rd_p=ea2ba733-055d-43a3-a27a-283d21a2ae73&pf_rd_r=MY2XB71XC5VMGR5CE1NE,Scopri di più su come usiamo i tuoi dati personali >,"inoltre di non dover inserire i tuoi metodi di pagamento e gli indirizzi di consegna ogni volta che effettui un ordine. Scopri di più su come usiamo i tuoi dati personali > Quali dati personali utilizza Amazon? Amazon usa i dati personali che ci fornisci in diverse occasioni, ad esempio quan",60,200,keyword_link,it,0.5125
amazon.it,https://www.amazon.it/b?ie=UTF8&node=14927981031,link,https://www.amazon.it/-/en/gp/help/customer/display.html?ie=UTF8&nodeId=G6RZ4RMNMLUQRLY2&ref_=cct_cg_gdpr_5a1&pf_rd_p=ea2ba733-055d-43a3-a27a-283d21a2ae73&pf_rd_r=MY2XB71XC5VMGR5CE1NE,Scopri di più su quali dati personali raccogliamo e usiamo >,"lcosa, scegli un indirizzo di consegna, pubblichi una recensione, ascolti una canzone o ci contatti per chiedere aiuto. Scopri di più su quali dati personali raccogliamo e usiamo > Cosa fa Amazon per garantire la sicurezza dei tuoi dati personali? Criptiamo i dati personali per garantirne la sicurez",60,200,keyword_link,it,0.5125
amazon.it,https://www.amazon.it/b?ie=UTF8&node=14927981031,link,https://www.amazon.it/-/en/gp/help/customer/display.html?ie=UTF8&nodeId=GT6QZNSZQXDNJMAU&ref_=cct_cg_gdpr_5b1&pf_rd_p=ea2ba733-055d-43a3-a27a-283d21a2ae73&pf_rd_r=MY2XB71XC5VMGR5CE1NE,Scopri di più su come proteggiamo la tua privacy >,"tri clienti è una parte fondamentale della nostra attività, che non prevede la vendita a terzi dei tuoi dati personali. Scopri di più su come proteggiamo la tua privacy > Come faccio a visualizzare e gestire i miei dati personali su Amazon? Puoi accedere ai tuoi dati personali quali, ad es",60,200,keyword_link,it,0.5125
amazon.it,https://www.amazon.it/b?ie=UTF8&node=14927981031,link,https://www.amazon.it/-/en/youraccount?_encoding=UTF8&ref_=cct_cg_gdpr_5c1&pf_rd_p=ea2ba733-055d-43a3-a27a-283d21a2ae73&pf_rd_r=MY2XB71XC5VMGR5CE1NE,Il mio account,"i tuoi contenuti digitali, la cronologia dei tuoi ordini e le tue preferenze di comunicazione e gestirli nella sezione Il mio account , configurare le impostazioni privacy del tuo dispositivo Amazon direttamente sul dispositivo che stai utilizzando, o g",60,200,keyword_link,it,0.5125
amazon.it,https://www.amazon.it/b?ie=UTF8&node=14927981031,link,https://www.amazon.it/-/en/gp/help/customer/display.html?ie=UTF8&nodeId=GUZ438XER6MCGT6U&ref_=cct_cg_gdpr_5c1&pf_rd_p=ea2ba733-055d-43a3-a27a-283d21a2ae73&pf_rd_r=MY2XB71XC5VMGR5CE1NE,impostazioni privacy del tuo dispositivo,"ronologia dei tuoi ordini e le tue preferenze di comunicazione e gestirli nella sezione Il mio account , configurare le impostazioni privacy del tuo dispositivo Amazon direttamente sul dispositivo che stai utilizzando, o gestire le tue scelte pubblicitarie . Per ulteriori informa",60,200,keyword_link,it,0.5125
amazon.it,https://www.amazon.it/b?ie=UTF8&node=14927981031,link,https://www.amazon.it/-/en/adprefs?_encoding=UTF8&ref_=cct_cg_gdpr_5c1&pf_rd_p=ea2ba733-055d-43a3-a27a-283d21a2ae73&pf_rd_r=MY2XB71XC5VMGR5CE1NE,scelte pubblicitarie,"le impostazioni privacy del tuo dispositivo Amazon direttamente sul dispositivo che stai utilizzando, o gestire le tue scelte pubblicitarie . Per ulteriori informazioni personali, vai su Richiedi le tue informazioni personali . In alternativa, se desideri chi",60,200,keyword_link,it,0.5125
amazon.it,https://www.amazon.it/b?ie=UTF8&node=14927981031,link,https://www.amazon.it/-/en/gp/help/customer/display.html?ie=UTF8&nodeId=GXPU3YPMBZQRWZK2&ref_=cct_cg_gdpr_5c1&pf_rd_p=ea2ba733-055d-43a3-a27a-283d21a2ae73&pf_rd_r=MY2XB71XC5VMGR5CE1NE,Richiedi le tue informazioni personali,"dispositivo che stai utilizzando, o gestire le tue scelte pubblicitarie . Per ulteriori informazioni personali, vai su Richiedi le tue informazioni personali . In alternativa, se desideri chiudere il tuo account e cancellare i tuoi dati, visita la pagina Richiedi la chiusura d",60,200,keyword_link,it,0.5125
amazon.it,https://www.amazon.it/b?ie=UTF8&node=14927981031,link,https://www.amazon.it/-/en/gp/help/customer/display.html?ie=UTF8&nodeId=GDK92DNLSGWTV6MP&ref_=cct_cg_gdpr_5c1&pf_rd_p=ea2ba733-055d-43a3-a27a-283d21a2ae73&pf_rd_r=MY2XB71XC5VMGR5CE1NE,Richiedi la chiusura del tuo account e la cancellazione dei tuoi dati,"informazioni personali . In alternativa, se desideri chiudere il tuo account e cancellare i tuoi dati, visita la pagina Richiedi la chiusura del tuo account e la cancellazione dei tuoi dati . Scopri di più su come accedere e gestire i tuoi dati personali > Per ulteriori informazioni, vai alle nostre pagine d",60,200,keyword_link,it,0.5125
amazon.it,https://www.amazon.it/b?ie=UTF8&node=14927981031,link,https://www.amazon.it/-/en/gp/help/customer/display.html?ie=UTF8&nodeId=G6FX5VBB6LHQMTF3&ref_=cct_cg_gdpr_5c1&pf_rd_p=ea2ba733-055d-43a3-a27a-283d21a2ae73&pf_rd_r=MY2XB71XC5VMGR5CE1NE,Scopri di più su come accedere e gestire i tuoi dati personali >,"ount e cancellare i tuoi dati, visita la pagina Richiedi la chiusura del tuo account e la cancellazione dei tuoi dati . Scopri di più su come accedere e gestire i tuoi dati personali > Per ulteriori informazioni, vai alle nostre pagine di Sicurezza e privacy > Per maggiori informazioni, leggi la nostra",60,200,keyword_link,it,0.5125
amazon.it,https://www.amazon.it/b?ie=UTF8&node=14927981031,link,https://www.amazon.it/-/en/gp/help/customer/display.html/ref=hp_gt_w_ot_sp?ie=UTF8&nodeId=201908990&ref_=cct_cg_gdpr_6a1&pf_rd_p=ea2ba733-055d-43a3-a27a-283d21a2ae73&pf_rd_r=MY2XB71XC5VMGR5CE1NE,vai alle nostre pagine di Sicurezza e privacy >,"cellazione dei tuoi dati . Scopri di più su come accedere e gestire i tuoi dati personali > Per ulteriori informazioni, vai alle nostre pagine di Sicurezza e privacy > Per maggiori informazioni, leggi la nostra Informativa sulla privacy completa > Back to top Get to Know Us Careers Abou",60,200,keyword_link,it,0.5125
amazon.it,https://www.amazon.it/b?ie=UTF8&node=14927981031,link,https://www.amazon.it/-/en/gp/help/customer/display.html?ie=UTF8&nodeId=201909010&ref_=cct_cg_gdpr_6a1&pf_rd_p=ea2ba733-055d-43a3-a27a-283d21a2ae73&pf_rd_r=MY2XB71XC5VMGR5CE1NE,"Per maggiori informazioni, leggi la nostra Informativa sulla privacy completa >","accedere e gestire i tuoi dati personali > Per ulteriori informazioni, vai alle nostre pagine di Sicurezza e privacy > Per maggiori informazioni, leggi la nostra Informativa sulla privacy completa > Back to top Get to Know Us Careers About Amazon Sustainability Amazon Science Make Money with Us Sell on Amazon Sell on",60,200,keyword_link,it,0.5125
amazon.it,https://www.amazon.it/b?ie=UTF8&node=14927981031,link,https://www.amazon.it/-/en/gp/help/customer/display.html?nodeId=200545460&ref_=footer_privacy,Privacy Notice,"shing Made Easy Shopbop Designer Fashion Brands Amazon Business Service for business customers Conditions of Use & Sale Privacy Notice Legal Area Cookies Notice Interest-Based Ads Notice © 1996-2026, Amazon.com, Inc. or its affiliates",60,200,keyword_link,it,0.5125
amazon.it,https://www.amazon.it:443/gp/help/customer/display.html?nodeId=GX7NJQ4ZB8MHFRNJ,link,https://www.amazon.it/-/en/gp/help/customer/display.html?ref_=hp_bc_nav&nodeId=GRFTMVHP4HXMESSP,Security and Privacy,plies Prime Video Everyday Kindle Books Customer Service Subscribe & Save Help and customer service Find more solutions Security and Privacy › Legal Policies › Amazon.it Privacy Notice Last updated: 22.12.2025 Consult previous versions of the Privacy Notice .,60,200,keyword_link,fr,0.5125
amazon.it,https://www.amazon.it:443/gp/help/customer/display.html?nodeId=GX7NJQ4ZB8MHFRNJ,link,https://www.amazon.it/-/en/gp/help/customer/display.html?nodeId=GYT8SUSD2E9EWE8Q,Consult previous versions of the Privacy Notice,r service Find more solutions Security and Privacy › Legal Policies › Amazon.it Privacy Notice Last updated: 22.12.2025 Consult previous versions of the Privacy Notice . We know that you care how information about you is used and shared and we appreciate your trust in us to,60,200,keyword_link,fr,0.5125
amazon.it,https://www.amazon.it:443/gp/help/customer/display.html?nodeId=GX7NJQ4ZB8MHFRNJ,link,https://www.amazon.it/-/en/help/AlexaPrivacy,"Alexa, Echo Devices and Your Privacy","you, and improve Amazon Services. For more information about Alexa voice services, consult our Alexa, Echo Devices and Your Privacy Help page. Advertising. We use your personal information such as your interactions with Amazon sites, content,",60,200,keyword_link,fr,0.5125
amazon.it,https://www.amazon.it:443/gp/help/customer/display.html?nodeId=GX7NJQ4ZB8MHFRNJ,link,https://www.amazon.it/-/en/privacyprefs/retail,Cookie preferences,"r more information about cookies and how we use them, please read our Cookies notice . You can manage your cookie preferences at Cookie preferences . Does Amazon Europe Share Your Personal Information? Information about our customers is an impor",60,200,keyword_link,fr,0.5125
amazon.it,https://www.amazon.it:443/gp/help/customer/display.html?nodeId=GX7NJQ4ZB8MHFRNJ,link,https://www.amazon.it/-/en/privacyprefs/retail?oCT=ads,Cookies and Advertising Choices,"dvertisers. You can make choices in relation to these uses of your personal information on the Cookies and Advertising Choices page and the Advertising Preferences . What Information Can I Access in my Account? You can access your information, in",60,200,keyword_link,fr,0.5125
amazon.it,https://www.amazon.it:443/gp/help/customer/display.html?nodeId=GX7NJQ4ZB8MHFRNJ,link,https://www.amazon.it/-/en/gp/help/customer/display.html?nodeId=GQFYXZHZB2H629WN,Privacy settings FAQs,"""Manage Your Content and Devices""), device, or application. For more information, consult our Privacy settings FAQs . Most non-Amazon devices also provide users with the ability to change device permissions (e.",60,200,keyword_link,fr,0.5125
amazon.it,https://www.amazon.it:443/gp/help/customer/display.html?nodeId=GX7NJQ4ZB8MHFRNJ,link,https://www.amazon.it/-/en/gp/help/customer/display.html?nodeId=202185560,Children Privacy Notice,"personal information for Amazon Services intended for children under the age of 13, please read our Children Privacy Notice . How Long Do We Keep Your Personal Information? We keep your personal information to enable your continued use of Amaz",60,200,keyword_link,fr,0.5125
amazon.it,https://www.amazon.it:443/gp/help/customer/display.html?nodeId=GX7NJQ4ZB8MHFRNJ,link,https://www.dataprivacyframework.gov/,here,e collect your personal information in order to provide and continually improve our products and services. Here are the types of personal information we collect: Information you give us: We receive and store any information you pro,60,200,keyword_link,fr,0.5125
amazon.it,https://www.amazon.it:443/gp/help/customer/display.html?nodeId=GX7NJQ4ZB8MHFRNJ,link,https://www.dataprivacyframework.gov/s/article/How-to-Submit-a-Complaint-Relating-to-a-Participating-Organization-s-Compliance-with-the-DPF-Principles-dpf,panel set up by the Data Privacy Framework,"on through the Data Privacy Framework Panel. To learn more about the Data Privacy Framework Panel, consult panel set up by the Data Privacy Framework . As explained in our Privacy Notice , we sometimes provide personal information to third parties to perform services o",60,200,keyword_link,fr,0.5125
amazon.it,https://www.amazon.it:443/gp/help/customer/display.html?nodeId=GX7NJQ4ZB8MHFRNJ,link,https://www.amazon.it/-/en/gp/help/customer/display.html?nodeId=201909010#GUID-39BCAF6A-C3F5-45F7-8A6B-2D747519AB82__SECTION_65D96BE59635469AA6DFD6D9D67A3372,Privacy Notice,Amazon.it Privacy Notice - Amazon Customer Service Skip to Main content Keyboard shortcuts Search ALT + / Basket shift + ALT + C Home shift + AL,60,200,keyword_link,fr,0.5125
amazon.it,https://www.amazon.it:443/gp/help/customer/display.html?nodeId=GX7NJQ4ZB8MHFRNJ,link,https://www.dataprivacyframework.gov/s/participant-search/participant-detail?id=a2zt0000000TOWQAA4,review our Privacy Data Privacy Framework registration,by the third party unless we prove we are not responsible for the event giving rise to the damage. You can review our Privacy Data Privacy Framework registration . The Amazon Group Companies are subject to the investigatory and enforcement powers of the Federal Trade,60,200,keyword_link,fr,0.5125
amazon.it,https://www.amazon.it:443/gp/help/customer/display.html?nodeId=GX7NJQ4ZB8MHFRNJ,link,https://www.amazon.it/-/en/contattaci,contact us,"you have any concern about privacy at Amazon Europe or want to contact one of our data controllers, please contact us with a thorough description and we will try to resolve the issue for you. Further, the data protection off",60,200,keyword_link,fr,0.5125
amazon.it,https://www.amazon.it:443/gp/help/customer/display.html?nodeId=GX7NJQ4ZB8MHFRNJ,link,https://www.amazon.it/-/en/gp/aw/contact-us,Customer Service,Amazon.it Privacy Notice - Amazon Customer Service Skip to Main content Keyboard shortcuts Search ALT + / Basket shift + ALT + C Home shift + ALT + H Orders shift + ALT +,60,200,keyword_link,fr,0.5125
amazon.it,https://www.amazon.it:443/gp/help/customer/display.html?nodeId=GX7NJQ4ZB8MHFRNJ,link,https://cnpd.public.lu/en.html,Commission Nationale pour la Protection des Données,"a Complaint to a Supervisory Authority? General. You can file a complaint with our principal supervisory authority, the Commission Nationale pour la Protection des Données in Luxembourg, or with a local authority. Amazon Music and Prime Video. If your complaint concerns the processing of pe",60,200,keyword_link,fr,0.5125
amazon.it,https://www.amazon.it:443/gp/help/customer/display.html?nodeId=GX7NJQ4ZB8MHFRNJ,link,https://www.lda.bayern.de/de/index.html,Bayerisches Landesamt für Datenschutzaufsicht,rocessing of personal information relating to your use of Prime Video and Amazon Music you can contact the Bayerisches Landesamt für Datenschutzaufsicht (for use of these services in the EU) or the Information Commissioner's Office (for use of these services in the UK). W,60,200,keyword_link,fr,0.5125
amazon.it,https://www.amazon.it:443/gp/help/customer/display.html?nodeId=GX7NJQ4ZB8MHFRNJ,link,https://www.amazon.it:443/-/en/gp/help/customer/display.html?nodeId=200545460&ref_=footer_privacy,Privacy Notice,Amazon.it Privacy Notice - Amazon Customer Service Skip to Main content Keyboard shortcuts Search ALT + / Basket shift + ALT + C Home shift + AL,60,200,keyword_link,fr,0.5125
amazon.it,https://www.aboutamazon.it/,link,https://www.amazon.it/gp/help/customer/display.html?ie=UTF8&nodeId=200545460&ref_=footer_privacy,Informativa sulla Privacy,") About Amazon (Français) Press Center (English) Brazil About Amazon (Português) Condizioni Generali di Uso e Vendita | Informativa sulla Privacy | Impostazioni dei cookie | Amazon.it, © 2010-2022, Amazon.com, Inc. o o società affiliate. Menu Cerca Cerca Chiudi Cer",60,200,keyword_link,it,0.5125
amazon.it,https://www.aboutamazon.it/,link,https://www.aboutamazon.it/notizie/company-news/privacy-dei-dipendenti-chiarimenti-e-impegni,,,60,200,keyword_link,it,0.5125
geo.fr,https://www.geo.fr/,email,signalement-avis@prismamedia.com,,,60,200,text_email,fr,0.5125
geo.fr,https://www.geo.fr/,link,https://www.prismamedia.com/espace-confidentialite/,Charte pour la protection des données,exion à Prisma Connect Fermer Logo Geo Mentions légales Accessibilité : non conforme Conditions générales d'utilisation Charte pour la protection des données Gérer les cookies Gérer le consentement Utiq S'abonner Equipe éditoriale Tous nos auteurs Aide et Contact Publicité Dem,60,200,keyword_link,fr,0.5125
geo.fr,https://www.geo.fr/,link,https://connect.geo.fr/faq,Aide et Contact,our la protection des données Gérer les cookies Gérer le consentement Utiq S'abonner Equipe éditoriale Tous nos auteurs Aide et Contact Publicité Demande d'utilisation de nos contenus Charte d'engagement GEO Suivre GEO France © 2026 Prisma Media - Louis H,60,200,keyword_link,fr,0.5125
geo.fr,https://www.geo.fr/,email,signalement-avis@prismamedia.com,,,60,200,text_email,fr,0.5125
geo.fr,https://www.geo.fr/,link,https://www.prismamedia.com/espace-confidentialite/,Charte pour la protection des données,exion à Prisma Connect Fermer Logo Geo Mentions légales Accessibilité : non conforme Conditions générales d'utilisation Charte pour la protection des données Gérer les cookies Gérer le consentement Utiq S'abonner Equipe éditoriale Tous nos auteurs Aide et Contact Publicité Dem,60,200,keyword_link,fr,0.5125
geo.fr,https://www.geo.fr/,link,https://connect.geo.fr/faq,Aide et Contact,our la protection des données Gérer les cookies Gérer le consentement Utiq S'abonner Equipe éditoriale Tous nos auteurs Aide et Contact Publicité Demande d'utilisation de nos contenus Charte d'engagement GEO Suivre GEO France © 2026 Prisma Media - Louis H,60,200,keyword_link,fr,0.5125
femmeactuelle.fr,https://www.femmeactuelle.fr/,email,signalement-avis@prismamedia.com,,,60,200,text_email,fr,0.5125
femmeactuelle.fr,https://www.femmeactuelle.fr/,link,https://www.prismamedia.com/espace-confidentialite/,Charte pour la protection des données,isma Connect Fermer Logo Femmeactuelle Mentions légales Accessibilité : non conforme Conditions générales d'utilisation Charte pour la protection des données Gérer les cookies Gérer le consentement Utiq S'abonner Equipe éditoriale Charte éditoriale Tous nos auteurs Aide et Con,60,200,keyword_link,fr,0.5125
femmeactuelle.fr,https://www.femmeactuelle.fr/,link,https://www.femmeactuelle.fr/pages/contact,Aide et Contact,"des données Gérer les cookies Gérer le consentement Utiq S'abonner Equipe éditoriale Charte éditoriale Tous nos auteurs Aide et Contact Publicité Demande d'utilisation de nos contenus Suivre Femme Actuelle © 2026 Prisma Media - Louis Hachette Group , tous",60,200,keyword_link,fr,0.5125
femmeactuelle.fr,https://www.femmeactuelle.fr/pages/contact,email,lectrices@femmeactuelle.fr,,ment au magazine : Pour vous abonner à Femme Actuelle Pour vous réabonner Pour le service client Courrier des lectrices lectrices@femmeactuelle.fr Signaler un problème technique webmaster@femmeactuelle.fr L'équipe publicité : Prisma Media Solutions Le marketing / pa,60,200,text_email,fr,0.5125
femmeactuelle.fr,https://www.femmeactuelle.fr/pages/contact,email,webmaster@femmeactuelle.fr,,vous réabonner Pour le service client Courrier des lectrices lectrices@femmeactuelle.fr Signaler un problème technique webmaster@femmeactuelle.fr L'équipe publicité : Prisma Media Solutions Le marketing / partenariats internet : Astrid Huart Le marketing / partenar,60,200,text_email,fr,0.5125
femmeactuelle.fr,https://www.femmeactuelle.fr/pages/contact,link,https://connect.femmeactuelle.fr/faq,Accès au centre d'aide et formulaire de contact,"s utiles Adresse 13, rue Henri-Barbusse 92 624 Gennevilliers Téléphone Standard : 01 73 05 45 45 Questions fréquentes : Accès au centre d'aide et formulaire de contact L'abonnement au magazine : Pour vous abonner à Femme Actuelle Pour vous réabonner Pour le service client Courrier des l",60,200,keyword_link,fr,0.5125
